MinTemp,MaxTemp,Rainfall,Sunshine,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp3pm,Rain Today,Rain Tomorrow
12.0,27.4,0.0,9.4,44.0,55.0,23.0,1.0,3.0,25.5,0,0
13.7,19.5,0.2,10.9,57.3,34.0,23.0,1.0,1.0,18.8,0,0
7.7,19.6,0.0,8.03048755727903,50.0,33.0,24.0,3.0,3.0,18.1,0,0
17.9,31.1,0.0,10.6,67.0,4.0,11.0,2.0,0.0,30.3,0,0
7.3,21.0,0.0,11.126286089454464,43.0,75.0,46.0,0.0,2.0,20.1,0,0
25.3,32.2,0.0,10.853298651743264,28.0,74.0,73.0,6.0,6.0,31.1,0,0
16.6,24.1,0.0,11.034514706301955,28.0,60.0,48.0,4.0,4.0,23.2,0,0
21.5,26.3,0.2,8.7,69.0,73.0,65.0,7.0,4.0,24.9,0,0
17.6,33.6,0.0,5.983180542495747,35.0,71.0,41.0,1.0,6.0,32.0,0,0
17.5,21.0,4.2,3.9855495477134832,22.3,75.0,81.0,7.0,8.0,20.5,1,0
6.0,12.9,5.2,3.9855495477134832,69.0,92.0,85.0,8.0,8.0,10.5,1,0
23.3,46.9,0.0,6.758487086075278,50.0,85.0,14.0,6.0,4.0,46.2,0,0
12.8,26.5,0.0,6.981996039886879,37.0,52.0,27.0,4.0,5.0,23.9,0,0
11.7,19.9,0.6,1.7,41.0,87.0,76.0,7.0,7.0,17.7,0,0
11.6,21.5,0.0,10.2,43.0,37.0,30.0,3.0,1.0,20.8,0,0
19.5,36.8,0.0,6.136068321267168,50.0,81.0,50.0,5.0,5.0,35.4,0,0
14.2,35.5,0.0,11.6,31.0,25.0,12.0,0.0,0.0,34.4,0,0
8.0,14.5,16.0,7.759086009817136,43.0,65.0,54.0,5.0,5.0,13.2,1,0
21.2,28.3,0.0,5.79683477293887,31.0,70.0,69.0,4.0,5.0,27.2,0,0
10.6,16.5,9.4,10.977258029451407,43.0,88.0,46.0,3.0,1.0,15.5,1,0
22.8,29.5,0.0,10.3,33.0,55.0,60.0,3.0,5.0,26.5,0,0
19.8,25.9,0.0,6.912932766702447,39.0,78.0,73.0,6.0,6.0,24.8,0,0
18.9,26.3,0.0,13.0,46.0,63.0,63.0,1.0,1.0,25.1,0,0
22.4,34.5,0.0,7.850436836920075,41.0,61.0,46.6,4.0,4.0,32.5,0,0
0.4,13.4,0.0,5.257154946714394,31.0,98.0,63.0,6.0,5.0,11.5,0,0
17.1,22.6,7.2,7.304461961497676,35.0,87.0,80.0,7.0,7.0,21.7,1,0
13.8,27.2,0.0,12.5,44.0,53.0,21.0,0.0,0.0,24.7,0,0
2.2,19.2,0.0,11.1,31.0,66.0,32.0,0.0,0.0,18.7,0,0
8.2,16.9,0.0,11.4,48.0,41.0,42.0,3.0,2.0,15.4,0,0
13.7,25.2,0.0,9.091529194795228,57.0,55.0,28.0,2.0,3.0,21.7,0,0
8.1,19.7,1.0,6.981996039886879,41.0,65.0,56.0,5.0,5.0,19.4,0,0
16.5,30.5,0.0,13.2,46.0,50.0,40.0,0.0,1.0,29.4,0,0
11.0,24.9,0.0,10.3,41.0,38.0,44.0,1.0,2.0,23.3,0,0
11.2,22.2,0.0,10.261527268590756,33.0,70.0,57.0,5.0,4.0,20.8,0,0
3.7,15.4,0.0,9.971549184213911,54.0,65.0,41.0,3.0,3.0,14.9,0,0
3.0,11.0,0.0,9.0,22.0,80.0,54.0,6.0,1.0,10.6,0,0
19.6,31.9,2.6,3.9855495477134832,59.0,70.0,42.0,2.0,8.0,22.0,1,0
19.6,35.1,0.0,11.5,48.0,37.0,23.0,1.0,0.0,33.9,0,0
1.6,23.2,0.0,10.5,26.0,35.0,15.0,0.0,0.0,22.5,0,0
21.6,25.2,0.0,0.0,34.8,73.0,64.0,8.0,8.0,24.7,0,0
8.6,19.8,1.0,10.853298651743264,43.0,53.0,36.0,3.0,3.0,18.9,0,0
14.4,31.3,0.0,11.1,33.0,54.0,33.0,0.0,1.0,29.5,0,0
12.8,22.5,0.2,11.093603845759338,30.0,67.0,62.0,5.0,5.0,21.3,0,0
2.3,15.5,0.2,5.51364955645906,35.0,99.0,75.0,7.0,7.0,14.8,0,0
14.1,29.5,0.0,12.7,61.0,41.0,25.0,0.0,1.0,28.6,0,0
2.8,18.1,0.0,5.180711057328683,20.0,94.0,53.0,5.0,4.0,17.9,0,0
20.8,32.6,0.0,11.1,41.0,63.0,43.0,2.0,2.0,31.4,0,0
13.6,21.4,3.8,4.2,33.0,78.0,67.0,7.0,7.0,20.6,1,0
12.7,22.5,0.6,7.654090824696007,30.0,58.0,59.0,5.0,5.0,20.0,0,0
15.8,23.5,0.0,6.1,35.0,82.0,55.0,8.0,6.0,22.0,0,0
12.4,18.6,0.0,7.314934539017256,57.0,84.0,62.0,6.0,5.0,15.4,0,0
6.0,21.3,0.2,8.494788348368205,67.0,68.0,52.0,4.0,4.0,14.6,0,0
7.0,20.8,0.0,5.9,26.0,89.0,46.0,7.0,1.0,19.9,0,0
4.0,21.6,0.0,10.3,35.0,77.0,32.0,0.0,2.0,20.9,0,0
16.3,21.3,2.8,4.574587584385685,44.0,81.0,75.0,8.0,7.0,19.7,1,0
12.4,32.4,0.0,10.0,41.0,21.0,12.0,3.0,3.0,31.7,0,0
5.5,24.6,0.0,6.856638197606032,35.0,52.0,24.0,2.0,3.0,23.4,0,0
9.3,11.8,3.8,0.2,31.0,83.0,63.0,7.0,8.0,11.4,1,0
16.5,28.0,0.0,13.4,41.0,54.0,42.0,1.0,2.0,27.1,0,0
11.7,16.9,7.0,7.1,76.0,85.0,55.0,7.0,7.0,11.9,1,0
11.9,15.7,0.0,0.4,37.0,75.0,68.0,7.0,7.0,14.3,0,0
14.0,22.9,0.0,9.5,48.0,53.0,42.0,3.0,3.0,21.4,0,0
15.9,21.9,0.0,8.820935859054964,41.0,67.0,58.0,4.0,4.0,19.7,0,0
13.3,14.3,27.2,6.5,44.0,89.0,74.0,8.0,6.0,13.8,1,0
13.3,22.4,0.2,8.80599163695998,39.0,73.0,55.0,5.0,5.0,21.1,0,0
1.8,25.4,0.0,6.059624431881457,28.0,52.0,23.0,2.0,3.0,24.5,0,0
7.0,14.4,0.0,5.094393514165249,30.0,94.0,74.0,7.0,7.0,13.7,0,0
5.9,14.3,0.2,10.977258029451407,43.0,96.0,53.0,3.0,1.0,13.5,0,0
3.6,15.1,2.0,7.314934539017256,28.0,100.0,58.0,6.0,5.0,14.6,1,0
10.0,15.1,0.0,0.4,28.0,70.0,66.0,8.0,7.0,14.1,0,0
3.7,23.0,0.0,7.031474523786476,41.0,66.0,17.0,3.0,3.0,22.8,0,0
10.9,21.9,0.0,9.52977327206925,43.0,59.0,58.0,4.0,4.0,19.7,0,0
21.1,27.4,0.0,7.1,56.0,69.0,54.0,6.0,4.0,26.3,0,0
18.9,27.7,0.0,11.5,52.0,39.0,21.0,0.0,1.0,26.0,0,0
2.7,15.2,0.6,7.9808115372780115,41.0,74.0,48.0,2.0,4.0,12.8,0,0
9.3,28.0,0.0,7.773992947534364,52.0,76.0,19.0,2.0,3.0,27.2,0,0
2.1,21.1,0.0,11.2,28.0,49.0,24.0,0.0,0.0,19.9,0,0
9.2,17.0,0.2,4.8,28.9,94.0,47.0,5.0,7.0,15.6,0,0
19.2,28.1,0.0,8.669399150053671,35.0,50.0,55.0,3.0,4.0,26.0,0,0
27.3,32.6,0.0,12.4,31.0,51.0,66.0,6.0,5.0,29.6,0,0
18.0,26.2,0.0,11.8,54.0,60.0,35.0,2.0,2.0,25.1,0,0
5.3,26.2,0.0,10.307323776320866,35.0,63.0,29.0,1.0,2.0,23.9,0,0
14.6,25.2,0.0,6.966666666666666,46.0,68.0,42.0,4.0,4.0,22.9,0,0
14.8,20.0,0.0,5.6,36.3,63.0,61.0,7.0,5.0,17.7,0,0
4.0,14.8,0.0,6.212512210652879,20.0,88.0,56.0,6.0,5.0,13.8,0,0
11.0,20.8,0.0,9.866666666666667,41.0,41.0,36.0,3.0,3.0,19.4,0,0
10.1,30.5,0.0,10.9,41.0,34.0,11.0,0.0,1.0,29.8,0,0
10.3,31.4,0.0,13.2,26.0,79.0,36.0,1.0,0.0,29.9,0,0
11.3,32.3,0.0,11.4,28.0,44.0,17.0,5.0,2.0,30.5,0,0
17.3,31.4,0.0,11.2,39.0,58.0,30.0,1.0,3.0,29.9,0,0
11.1,19.0,2.8,9.99224097545818,30.0,56.0,54.0,4.0,4.0,17.5,1,0
22.0,26.0,1.6,3.9855495477134832,39.0,85.0,85.0,5.0,8.0,24.7,1,0
5.3,19.9,0.0,5.686317543163433,24.0,88.0,59.0,5.0,5.0,19.3,0,0
12.3,22.4,5.2,13.1,46.0,71.0,40.0,3.0,1.0,21.3,1,0
14.4,30.3,0.0,13.4,43.0,36.0,22.0,0.0,1.0,29.4,0,0
15.2,28.3,0.0,5.686812857315719,50.0,20.0,48.0,5.0,4.0,24.1,0,0
12.5,20.0,19.2,9.31256553379952,28.0,71.0,51.0,4.0,4.0,18.1,1,0
16.3,35.2,0.0,9.1,33.0,57.0,47.0,3.0,7.0,31.3,0,0
3.8,12.9,0.0,7.511280551241323,31.0,97.0,59.0,6.0,5.0,12.2,0,0
5.1,27.9,0.0,10.13774563348149,31.0,77.0,29.0,2.0,3.0,25.6,0,0
23.2,38.9,0.0,10.977258029451407,30.0,54.0,24.0,1.0,1.0,37.4,0,0
6.8,15.6,1.8,5.923031944975148,30.0,98.0,64.0,5.0,5.0,14.1,1,0
7.8,15.4,0.0,9.978442532060274,41.0,83.0,71.0,7.0,2.0,15.1,0,0
10.9,18.5,0.0,5.983180542495747,35.0,57.0,45.0,4.0,6.0,17.0,0,0
13.7,22.7,0.0,8.8,43.0,69.0,42.0,6.0,6.0,21.7,0,0
5.1,12.8,3.2,6.1,35.0,100.0,74.0,5.0,6.0,11.9,1,0
14.0,29.1,0.0,10.6,31.0,72.0,34.0,2.0,2.0,28.8,0,0
21.3,26.3,0.0,2.8,48.0,75.0,67.0,6.0,6.0,24.7,0,0
-4.0,14.1,0.0,8.3,30.0,68.7,40.0,0.0,4.0,13.4,0,0
5.9,20.1,0.0,10.5,35.0,55.0,30.0,1.0,0.0,19.0,0,0
17.9,25.6,0.0,12.3,35.0,57.0,52.0,6.0,4.0,24.2,0,0
10.1,18.6,0.0,2.6,35.0,74.0,61.0,7.0,7.0,17.2,0,0
13.1,29.3,0.0,9.892814177353426,46.0,30.0,14.0,3.0,3.0,27.0,0,0
10.8,27.9,0.0,11.2,35.0,32.0,16.0,2.0,5.0,26.7,0,0
3.9,19.6,0.0,9.6,39.0,99.0,53.0,3.0,3.0,17.9,0,0
9.6,15.0,17.0,6.86231693699667,63.0,64.0,53.0,4.0,4.0,14.4,1,0
0.9,16.1,0.0,10.1,33.0,75.0,42.0,0.0,1.0,15.3,0,0
18.1,40.6,0.0,12.3,46.0,24.0,14.0,2.0,7.0,39.2,0,0
9.2,17.0,0.0,5.9,37.0,64.0,49.0,8.0,6.0,16.1,0,0
24.9,32.8,0.6,3.8,28.0,67.0,56.0,6.0,7.0,30.5,0,0
12.1,24.0,0.0,5.68957669673641,35.0,68.0,55.0,4.0,4.0,22.0,0,0
12.7,31.3,0.0,7.031474523786477,72.0,11.0,7.0,5.0,4.0,30.2,0,0
6.2,20.4,0.0,7.9808115372780115,17.5,82.0,67.0,5.0,4.0,17.8,0,0
22.6,29.7,0.0,6.86231693699667,46.0,64.0,53.0,4.0,4.0,28.8,0,0
18.4,32.8,13.6,11.3,39.0,64.0,40.0,3.0,4.0,30.6,1,0
18.4,33.9,0.0,11.97607352684254,37.5,59.0,50.0,0.0,0.0,30.5,0,0
2.9,23.9,0.0,6.212512210652879,30.0,81.0,26.0,6.0,5.0,23.2,0,0
15.7,36.2,0.0,9.117281871279031,33.0,79.0,32.0,2.0,3.0,35.2,0,0
23.4,32.4,0.0,10.5,35.0,62.0,57.0,7.0,7.0,30.9,0,0
7.4,19.2,0.0,7.9808115372780115,43.0,41.0,21.0,1.0,4.0,18.2,0,0
4.5,15.3,0.0,10.977258029451407,35.0,71.0,49.0,3.0,1.0,14.5,0,0
9.4,19.8,0.4,1.9,26.0,68.0,62.0,7.0,7.0,18.9,0,0
12.4,27.4,0.0,8.363426056409407,76.0,63.0,21.0,3.0,3.0,25.4,0,0
4.0,15.0,0.0,6.3,26.0,80.0,65.0,8.0,6.0,13.7,0,0
5.1,12.1,4.4,6.8,52.0,76.0,65.0,3.0,6.0,10.9,1,0
14.0,28.4,0.0,13.3,61.0,35.0,15.0,1.0,1.0,26.7,0,0
3.9,18.8,0.0,9.8,28.0,75.0,36.0,1.0,1.0,18.1,0,0
12.8,20.2,11.2,11.5,39.0,68.0,56.0,7.0,1.0,19.3,1,0
7.1,25.7,0.0,11.6,28.0,54.0,22.0,0.0,1.0,25.3,0,0
22.0,29.5,16.4,8.4,57.0,97.0,49.0,8.0,5.0,27.1,1,0
13.0,27.3,0.0,4.5,41.0,49.0,21.0,7.0,7.0,26.5,0,0
15.9,29.8,0.0,8.150389680117387,26.0,62.0,46.0,4.0,4.0,28.3,0,0
5.1,14.3,0.4,8.6,28.0,84.0,62.0,1.0,3.0,13.6,0,0
15.3,19.0,0.2,7.6,33.0,73.0,62.0,3.0,3.0,18.4,0,0
12.2,29.0,0.2,11.7,50.0,86.0,37.0,3.0,1.0,28.7,0,0
4.9,25.3,0.0,7.878662128211186,35.0,58.0,25.0,2.0,3.0,24.7,0,0
15.8,22.8,0.0,7.86066534662896,33.0,78.0,55.0,5.0,5.0,22.4,0,0
1.4,13.9,0.0,3.9855495477134832,28.0,89.0,69.0,7.0,8.0,12.8,0,0
12.5,27.7,0.0,9.6,49.2,51.0,90.0,1.0,8.0,17.0,0,0
22.3,38.7,0.0,11.4,63.0,40.0,22.0,2.0,2.0,37.1,0,0
10.3,28.5,0.0,12.5,31.0,75.0,32.0,5.0,0.0,27.6,0,0
11.7,26.1,0.0,9.7,46.0,61.0,41.0,3.0,2.0,24.8,0,0
5.0,14.8,0.0,4.8,26.0,99.0,63.0,6.0,6.0,14.0,0,0
7.7,19.5,0.0,5.5900934458447695,28.0,98.0,52.0,6.0,5.0,17.6,0,0
3.6,15.5,0.0,8.8,35.0,64.0,41.0,1.0,1.0,15.3,0,0
19.0,22.8,0.0,5.983180542495747,39.0,77.0,69.0,8.0,6.0,21.7,0,0
13.7,25.7,0.0,8.805991636959982,48.0,57.0,51.0,5.0,4.0,24.0,0,0
10.6,17.1,0.6,5.983180542495747,59.0,80.0,34.0,2.0,6.0,15.5,0,0
10.0,20.1,0.0,3.2,24.0,91.0,66.0,7.0,7.0,19.0,0,0
4.5,21.0,0.0,11.8,37.0,59.0,46.0,5.0,2.0,19.6,0,0
4.6,19.7,0.0,9.929453821062424,65.0,61.0,32.0,3.0,3.0,17.9,0,0
11.1,17.6,0.0,7.1,52.0,61.0,34.0,5.0,5.0,16.9,0,0
1.2,16.5,0.2,6.212512210652879,35.9,96.0,67.0,6.0,6.0,15.5,0,0
17.1,27.8,0.0,8.979627034669143,39.0,88.0,63.0,8.0,3.0,26.5,0,0
13.1,29.1,0.0,3.9855495477134832,28.0,62.0,34.0,5.0,8.0,27.1,0,0
10.2,25.5,0.0,11.97607352684254,22.8,69.0,49.0,0.0,0.0,24.2,0,0
8.6,31.4,0.0,12.7,52.0,43.0,19.0,2.0,2.0,31.0,0,0
17.6,33.5,0.0,13.2,48.0,39.0,33.0,0.0,1.0,31.7,0,0
19.9,30.7,0.0,7.034909540504913,46.0,41.0,63.0,3.0,4.0,25.1,0,0
19.4,23.1,5.4,4.984365045104616,65.0,78.0,60.0,6.0,7.0,21.5,1,0
4.3,22.2,0.0,6.981996039886879,28.0,86.0,50.0,5.0,5.0,21.4,0,0
10.0,19.9,0.6,10.3,31.0,77.0,50.0,1.0,1.0,19.0,0,0
22.6,42.4,0.0,6.258691175614179,59.0,10.0,6.0,2.0,2.0,40.5,0,0
19.7,22.4,0.0,4.984365045104616,57.0,78.0,74.0,1.0,7.0,20.7,0,0
12.5,27.2,0.0,13.5,41.0,48.0,21.0,1.0,1.0,24.5,0,0
14.9,25.9,0.0,9.8,65.0,54.0,62.0,4.0,1.0,22.0,0,0
5.1,11.0,9.2,2.3,63.0,80.0,68.0,6.0,7.0,10.7,1,0
5.7,13.7,3.6,3.9855495477134832,31.0,84.0,72.0,7.0,8.0,13.4,1,0
15.2,27.3,0.0,3.9855495477134832,39.0,76.0,41.0,1.0,8.0,26.0,0,0
6.7,18.5,0.0,10.307323776320866,15.0,84.0,59.0,1.0,3.0,17.7,0,0
18.1,21.6,0.0,8.979627034669143,41.0,48.0,52.0,4.0,3.0,20.5,0,0
3.3,16.1,0.0,8.677869955258442,48.0,73.0,65.0,5.0,5.0,12.3,0,0
22.0,30.2,2.4,11.8,31.0,57.0,51.0,6.0,2.0,28.9,1,0
5.2,20.9,0.0,10.0,30.0,53.0,25.0,0.0,6.0,20.0,0,0
22.0,25.4,1.0,1.5,52.0,93.0,88.0,7.0,7.0,24.5,0,0
10.0,20.9,0.0,9.993603845759337,50.0,67.0,63.0,5.0,5.0,18.3,0,0
4.4,15.0,1.2,2.7,22.0,81.0,64.0,7.0,5.0,12.8,1,0
24.2,36.9,0.6,9.8,56.0,46.0,18.0,4.0,2.0,36.0,0,0
28.1,34.5,3.8,10.5,41.0,69.0,59.0,7.0,6.0,33.7,1,0
-0.1,15.4,0.0,6.981996039886879,20.0,89.0,61.0,5.0,5.0,13.9,0,0
2.1,18.2,0.0,10.092814177353423,43.0,69.0,30.0,3.0,3.0,17.4,0,0
11.2,25.5,0.0,10.977258029451407,30.0,68.0,35.0,1.0,1.0,23.9,0,0
1.8,16.4,0.0,6.2,20.0,88.0,49.0,1.0,6.0,15.2,0,0
16.2,26.6,0.0,7.9,37.0,88.0,49.0,6.0,3.0,25.5,0,0
9.0,16.2,2.6,7.228018072111966,26.0,83.0,65.0,6.0,5.0,15.3,1,0
9.0,20.7,0.0,9.72693717909267,30.0,52.0,42.0,4.0,4.0,19.3,0,0
3.4,18.0,0.6,9.0,37.0,79.0,35.0,5.0,5.0,16.8,0,0
14.3,27.6,0.0,11.7,46.0,47.0,32.0,3.0,2.0,26.6,0,0
23.4,32.9,0.0,10.6,33.0,72.0,44.0,7.0,2.0,32.3,0,0
17.3,27.2,0.0,11.1,46.0,68.0,49.0,1.0,1.0,25.7,0,0
16.3,36.9,0.0,10.197696694900667,44.0,54.0,25.0,2.0,3.0,35.5,0,0
10.0,19.7,11.6,3.9855495477134832,39.0,62.0,41.0,7.0,8.0,18.3,1,0
12.57291673060872,20.0,2.4,9.5,36.3,69.0,60.0,8.0,1.0,19.8,1,0
11.0,21.1,0.0,2.2,30.0,61.0,37.0,5.0,7.0,20.7,0,0
23.2,30.5,0.0,10.5,35.0,57.0,61.0,5.0,7.0,29.1,0,0
-0.7,11.7,0.2,9.2,20.0,93.0,66.0,2.0,0.0,11.5,0,0
16.9,32.4,0.0,6.059624431881457,48.0,52.0,23.0,2.0,3.0,32.0,0,0
13.1,21.5,5.4,6.981996039886879,52.0,90.0,49.0,7.0,5.0,20.1,1,0
18.9,28.9,0.0,10.307323776320866,50.0,61.0,66.0,1.0,4.0,26.6,0,0
1.7,13.4,0.0,7.9,31.0,65.0,54.0,2.0,5.0,13.1,0,0
16.1,26.3,0.0,8.473053137829604,46.0,63.0,60.0,4.0,4.0,24.3,0,0
10.4,18.1,0.6,4.0,28.0,91.0,55.0,5.0,6.0,16.6,0,0
14.9,25.3,0.0,12.0,52.0,49.0,38.0,3.0,1.0,24.3,0,0
4.8,15.0,0.0,8.0,30.0,85.0,59.8,3.0,4.0,13.8,0,0
4.0,21.5,0.0,6.9,28.0,72.0,36.0,7.0,6.0,21.1,0,0
11.0,35.8,0.0,12.7,120.0,32.0,18.0,2.0,3.0,33.2,0,0
6.3,23.3,0.0,11.6,39.0,50.0,41.0,0.0,1.0,20.9,0,0
8.7,21.5,0.0,10.9,28.0,81.0,49.0,2.0,2.0,21.0,0,0
15.5,22.7,0.6,5.156243363403077,41.0,73.0,78.0,6.0,6.0,20.3,0,0
11.5,25.7,0.0,5.7,43.0,77.0,22.0,4.0,6.0,25.0,0,0
2.5,13.9,0.0,3.1,59.0,76.0,51.0,7.0,7.0,12.3,0,0
0.9,15.6,0.0,9.48836146318727,26.0,98.0,61.0,2.0,3.0,15.3,0,0
10.8,33.7,0.0,7.926542344889714,28.0,57.0,31.0,3.0,2.0,31.3,0,0
14.3,26.6,0.0,9.9,37.0,71.0,55.0,0.0,1.0,24.9,0,0
13.6,24.1,0.0,9.0,26.0,46.0,46.0,7.0,3.0,23.3,0,0
25.4,33.0,0.0,10.2,37.0,63.0,57.0,2.0,3.0,31.8,0,0
16.8,27.0,10.2,4.574587584385685,30.0,90.0,54.0,8.0,6.0,26.2,1,0
13.4,27.0,0.0,3.589971530939366,37.0,63.0,45.0,4.0,4.0,25.0,0,0
23.5,40.6,0.6,10.9,43.0,50.0,15.0,8.0,6.0,38.5,0,0
17.1,37.0,0.0,12.2,63.0,17.0,10.0,0.0,0.0,36.5,0,0
12.0,28.5,2.8,12.4,24.0,68.0,34.0,2.0,2.0,26.2,1,0
23.9,38.8,0.0,11.333333333333334,31.0,46.0,21.0,2.0,3.0,38.0,0,0
6.0,19.2,0.0,9.9,37.0,57.0,28.0,1.0,5.0,18.9,0,0
7.6,21.9,0.0,6.256243363403077,41.0,70.0,45.0,4.0,4.0,18.8,0,0
2.5,14.7,0.0,3.3,43.0,79.0,57.0,8.0,7.0,14.3,0,0
25.9,34.4,0.0,11.6,33.0,78.0,30.0,3.0,5.0,33.9,0,0
3.1,9.4,0.0,5.923031944975148,72.0,98.0,68.0,6.0,6.0,8.0,0,0
4.6,24.9,0.0,11.4,46.0,47.0,33.0,0.0,0.0,22.8,0,0
2.1,12.1,0.0,1.3,19.0,97.0,72.0,7.0,7.0,11.4,0,0
25.7,35.1,0.0,9.9,46.0,63.0,38.0,6.0,4.0,34.3,0,0
11.0,24.2,0.0,8.9,30.0,92.0,45.0,1.0,0.0,23.9,0,0
3.6,15.0,0.0,3.6,44.0,93.0,47.0,6.0,7.0,13.9,0,0
8.8,17.1,0.0,10.9,69.0,38.0,35.0,1.0,1.0,16.9,0,0
18.5,32.9,0.0,10.9,80.0,50.0,15.0,0.0,1.0,32.5,0,0
5.6,12.7,0.2,8.470217044853028,41.0,65.0,55.0,5.0,5.0,9.8,0,0
13.1,29.3,0.0,10.3,30.0,73.0,44.0,8.0,4.0,27.6,0,0
16.8,30.8,13.6,4.574587584385685,31.0,94.0,43.0,8.0,5.0,30.2,1,0
11.4,20.8,1.6,5.180711057328683,19.0,91.0,76.0,7.0,7.0,19.4,1,0
17.2,35.9,0.0,9.378734381767073,46.0,48.0,17.0,1.0,2.0,35.4,0,0
18.7,31.3,0.0,11.7,44.0,48.0,45.0,0.0,7.0,27.0,0,0
18.9,33.3,0.0,12.9,48.0,46.0,39.0,0.0,0.0,30.5,0,0
-3.2,10.6,0.4,5.120759995909505,39.0,96.0,60.0,6.0,6.0,8.4,0,0
13.6,26.3,0.0,9.7,31.0,61.0,52.0,0.0,3.0,24.1,0,0
4.7,13.7,0.2,10.977258029451407,41.0,84.0,79.0,8.0,1.0,12.7,0,0
15.3,29.0,0.0,12.6,39.0,57.0,47.0,0.0,0.0,25.4,0,0
9.9,15.5,4.4,6.212512210652879,33.0,88.0,70.0,6.0,6.0,14.4,1,0
14.8,19.7,0.0,9.2,30.0,53.0,49.0,1.0,1.0,18.7,0,0
14.4,25.0,0.0,10.5,33.0,41.0,47.0,0.0,1.0,23.2,0,0
24.0,38.7,0.0,7.9808115372780115,26.0,56.0,26.0,0.0,4.0,38.0,0,0
15.7,21.3,0.2,10.0,44.1,54.0,79.0,7.0,0.0,19.0,0,0
2.3,15.3,0.0,9.6,24.0,74.0,40.0,1.0,1.0,15.1,0,0
6.6,17.9,0.0,9.0,33.0,67.0,40.0,6.0,0.0,17.7,0,0
21.2,32.0,0.0,8.3901939257941,33.0,81.0,38.0,3.0,3.0,30.3,0,0
17.2,25.7,6.8,4.1,41.0,84.0,40.0,7.0,7.0,25.3,1,0
9.8,17.4,0.0,10.2,72.0,54.0,52.0,1.0,3.0,17.1,0,0
16.5,26.9,0.4,10.977258029451407,28.0,91.0,44.0,3.0,1.0,26.0,0,0
21.1,32.9,0.0,10.743671570323068,30.0,60.0,51.0,4.0,4.0,32.0,0,0
10.8,19.2,0.0,3.9855495477134832,41.0,85.0,76.0,2.0,8.0,17.7,0,0
15.7,44.4,0.0,10.2,87.0,64.0,7.0,1.0,1.0,43.9,0,0
3.6,15.7,0.0,8.8,20.0,81.0,47.0,4.0,4.0,14.9,0,0
20.6,32.7,0.0,8.669399150053671,37.0,68.0,41.0,3.0,3.0,32.3,0,0
18.9,29.8,0.0,7.0,35.0,64.0,38.0,8.0,5.0,28.6,0,0
20.4,26.9,0.0,12.8,31.0,86.0,69.0,5.0,2.0,26.2,0,0
9.9,14.1,2.8,0.3,33.0,100.0,77.0,7.0,7.0,13.1,1,0
-0.3,17.6,0.0,6.895079572981588,24.0,85.0,40.0,4.0,4.0,17.2,0,0
6.8,23.3,0.0,10.8,31.0,80.0,50.0,6.0,4.0,22.7,0,0
16.5,22.1,2.4,10.2,48.0,57.0,45.0,7.0,4.0,21.3,1,0
10.8,19.4,0.0,1.2,33.0,67.0,53.0,7.0,7.0,19.2,0,0
8.5,22.6,1.8,2.4,57.0,66.0,44.0,2.0,2.0,21.3,1,0
10.8,19.2,0.0,10.134909540504912,43.0,50.0,35.0,3.0,3.0,18.4,0,0
4.2,20.1,0.0,4.711180071291995,19.0,99.0,43.0,5.0,4.0,19.4,0,0
20.4,31.4,0.2,9.6,52.0,31.0,16.0,7.0,8.0,31.2,0,0
19.5,34.4,0.0,7.850436836920075,35.0,48.0,39.2,4.0,4.0,32.5,0,0
5.1,13.0,0.0,0.7,37.0,79.0,62.0,7.0,7.0,11.5,0,0
8.3,24.2,0.0,8.3,35.0,44.0,23.0,7.0,7.0,23.6,0,0
5.4,18.5,0.2,10.5,50.0,64.0,40.0,1.0,1.0,17.3,0,0
14.9,27.3,0.0,10.7,24.0,80.0,50.0,0.0,1.0,26.4,0,0
4.7,17.9,0.0,9.3,24.0,74.0,45.0,3.0,4.0,17.3,0,0
11.8,18.0,0.0,3.3,44.4,73.0,78.0,7.0,6.0,17.0,0,0
12.8,28.5,0.0,9.978442532060274,37.0,61.0,32.0,1.0,2.0,26.9,0,0
22.2,30.7,0.0,5.931502750179919,46.0,52.0,68.0,6.0,6.0,25.5,0,0
8.5,15.1,4.6,4.1,24.7,97.0,77.0,2.0,7.0,14.4,1,0
10.4,19.8,1.8,7.0,52.0,85.0,56.0,8.0,7.0,18.8,1,0
16.0,26.1,0.0,9.9,57.0,67.0,17.0,7.0,7.0,23.9,0,0
3.1,18.8,0.0,10.1,31.0,82.0,27.0,1.0,1.0,18.2,0,0
8.1,25.3,0.0,10.4,28.0,54.0,26.0,1.0,5.0,24.1,0,0
2.4,14.6,0.0,8.4,43.0,92.0,44.0,1.0,3.0,13.1,0,0
11.7,24.6,0.0,8.09439351416525,39.0,65.0,57.0,5.0,4.0,21.8,0,0
2.9,21.0,0.0,7.794788348368205,52.0,57.0,37.0,4.0,4.0,20.0,0,0
0.1,15.7,0.0,6.981798503785459,20.0,99.0,47.0,5.0,4.0,15.2,0,0
19.3,27.7,0.0,12.2,48.0,50.0,47.0,2.0,1.0,26.2,0,0
22.5,29.8,0.0,5.79683477293887,33.0,70.0,69.0,4.0,5.0,28.7,0,0
5.9,19.9,0.0,9.1,39.0,43.0,35.0,1.0,5.0,17.9,0,0
